"sample","latitude","longitude","Macroalgae","Unconsolidated","Seagrasses","Sponges","Consolidated","Other","Macrophytes","Stony.corals","method","marine.park","Urchin.density"
"output_1989.jpeg",-29.531591,114.965757,20,0,0,0,0,0,20,0,"Towed","Dongara",0
"output_1990.jpeg",-29.531642,114.96574,28,0,0,0,0,0,28,0,"Towed","Dongara",0
"output_1991.jpeg",-29.531696,114.965738,40,0,0,0,0,0,40,0,"Towed","Dongara",0
"output_1992.jpeg",-29.531754,114.965737,12,0,52,0,0,0,64,0,"Towed","Dongara",0
"output_1993.jpeg",-29.531804,114.965742,28,0,0,0,0,0,28,0,"Towed","Dongara",0
"output_1994.jpeg",-29.531851,114.965747,8,0,0,0,0,0,8,0,"Towed","Dongara",0
"output_1995.jpeg",-29.531899,114.965755,0,0,32,0,0,0,32,0,"Towed","Dongara",0
"output_1996.jpeg",-29.531941,114.965767,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1997.jpeg",-29.531989,114.965775,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1998.jpeg",-29.532029,114.965777,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1999.jpeg",-29.532082,114.965783,8,0,0,0,0,0,8,0,"Towed","Dongara",0
"output_2000.jpeg",-29.532126,114.965782,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2001.jpeg",-29.532172,114.96578,0,0,0,0,100,0,0,0,"Towed","Dongara",0
"output_2002.jpeg",-29.532219,114.965773,8,0,0,0,0,0,8,0,"Towed","Dongara",0
"output_2003.jpeg",-29.532259,114.965763,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2004.jpeg",-29.532312,114.965762,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2005.jpeg",-29.532357,114.965748,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2006.jpeg",-29.532401,114.965747,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2007.jpeg",-29.532456,114.965725,8,0,0,0,0,0,8,0,"Towed","Dongara",0
"output_2008.jpeg",-29.532499,114.9657,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2009.jpeg",-29.532552,114.96569,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2010.jpeg",-29.532594,114.965683,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2011.jpeg",-29.532649,114.965672,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2012.jpeg",-29.532702,114.965673,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2013.jpeg",-29.532757,114.965667,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2014.jpeg",-29.532806,114.965663,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2015.jpeg",-29.532856,114.965672,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2016.jpeg",-29.532904,114.965668,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2017.jpeg",-29.532944,114.965678,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2018.jpeg",-29.532992,114.965682,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2019.jpeg",-29.533046,114.965678,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2020.jpeg",-29.533096,114.965658,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2021.jpeg",-29.533142,114.965642,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2022.jpeg",-29.533181,114.965623,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2023.jpeg",-29.533231,114.965582,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2024.jpeg",-29.533269,114.965553,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2025.jpeg",-29.533317,114.965515,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2026.jpeg",-29.533367,114.965498,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2027.jpeg",-29.533414,114.965468,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2028.jpeg",-29.533461,114.965453,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2029.jpeg",-29.533499,114.965432,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2030.jpeg",-29.533551,114.965418,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2031.jpeg",-29.533594,114.965412,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2032.jpeg",-29.533641,114.965408,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2033.jpeg",-29.533687,114.9654,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2034.jpeg",-29.533741,114.965407,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2035.jpeg",-29.533787,114.965407,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2036.jpeg",-29.533831,114.96542,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2037.jpeg",-29.533892,114.965433,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2038.jpeg",-29.533951,114.965452,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2039.jpeg",-29.534016,114.965463,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2040.jpeg",-29.534061,114.965465,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2041.jpeg",-29.534121,114.965458,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2042.jpeg",-29.534176,114.965447,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2043.jpeg",-29.534232,114.965432,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2044.jpeg",-29.534291,114.965427,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2045.jpeg",-29.534344,114.965417,0,0,24,0,0,0,24,0,"Towed","Dongara",0
"output_2046.jpeg",-29.534407,114.965413,0,0,4,0,0,0,4,0,"Towed","Dongara",0
"output_2047.jpeg",-29.534466,114.965405,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2048.jpeg",-29.534516,114.965402,0,0,80,0,0,0,80,0,"Towed","Dongara",0
"output_2049.jpeg",-29.534567,114.965392,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2050.jpeg",-29.534617,114.965392,4,0,0,0,0,0,4,0,"Towed","Dongara",0
"output_2051.jpeg",-29.534664,114.965387,44,0,36,0,0,0,80,0,"Towed","Dongara",0
"output_2052.jpeg",-29.534702,114.965383,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2053.jpeg",-29.534749,114.965373,0,0,96,0,0,0,96,0,"Towed","Dongara",0
"output_2054.jpeg",-29.534797,114.965357,0,0,87.5,0,12.5,0,87.5,0,"Towed","Dongara",0
"output_2055.jpeg",-29.534846,114.965343,45.83,0,33.33,0,0,0,79.16,0,"Towed","Dongara",0
"output_2056.jpeg",-29.534899,114.965325,32,0,36,0,0,0,68,0,"Towed","Dongara",0
"output_2057.jpeg",-29.534946,114.9653,0,0,60,0,0,0,60,0,"Towed","Dongara",0
"output_2058.jpeg",-29.534994,114.965278,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2059.jpeg",-29.535046,114.965265,4,0,88,0,0,0,92,0,"Towed","Dongara",0
"output_2060.jpeg",-29.535089,114.965253,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2061.jpeg",-29.535151,114.965252,8,0,68,0,0,0,76,0,"Towed","Dongara",0
"output_2062.jpeg",-29.535209,114.965247,37.5,0,29.17,0,0,0,66.67,0,"Towed","Dongara",0
"output_2063.jpeg",-29.535262,114.965245,16,0,60,0,0,4,76,0,"Towed","Dongara",0
"output_2064.jpeg",-29.535319,114.965238,24,0,56,0,0,0,80,0,"Towed","Dongara",0
"output_2065.jpeg",-29.535372,114.965235,8,0,48,0,12,0,56,0,"Towed","Dongara",0
"output_2066.jpeg",-29.535419,114.96523,4,0,76,0,0,0,80,0,"Towed","Dongara",0
"output_2067.jpeg",-29.535474,114.965227,32,0,32,0,0,0,64,0,"Towed","Dongara",0
"output_2068.jpeg",-29.535534,114.965218,16,0,60,0,0,0,76,0,"Towed","Dongara",0
"output_2069.jpeg",-29.535592,114.965215,0,0,88,0,0,0,88,0,"Towed","Dongara",0
"output_2070.jpeg",-29.535649,114.965218,24,0,40,0,0,0,64,0,"Towed","Dongara",0
"output_2071.jpeg",-29.535711,114.965208,28,0,48,0,0,0,76,0,"Towed","Dongara",0
"output_2072.jpeg",-29.535769,114.965213,24,0,28,0,0,0,52,0,"Towed","Dongara",0
"output_2073.jpeg",-29.535832,114.965212,64,0,8,0,0,0,72,0,"Towed","Dongara",0
"output_2074.jpeg",-29.535892,114.965223,52,0,28,0,0,0,80,0,"Towed","Dongara",0
"output_2075.jpeg",-29.535952,114.965228,0,0,84,0,0,0,84,0,"Towed","Dongara",0
"output_2076.jpeg",-29.536007,114.965228,0,28,72,0,0,0,72,0,"Towed","Dongara",0
"output_2077.jpeg",-29.536066,114.965227,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2078.jpeg",-29.536126,114.96522,24,0,52,0,0,0,76,0,"Towed","Dongara",0
"output_2079.jpeg",-29.536181,114.965217,24,0,56,0,0,0,80,0,"Towed","Dongara",0
"output_2080.jpeg",-29.536241,114.965208,20,0,60,0,0,0,80,0,"Towed","Dongara",0
"output_2081.jpeg",-29.536291,114.965192,0,0,76,0,0,0,76,0,"Towed","Dongara",0
"output_2082.jpeg",-29.536344,114.965182,0,0,56,0,0,0,56,0,"Towed","Dongara",0
"output_2083.jpeg",-29.536396,114.96517,16,0,68,0,16,0,84,0,"Towed","Dongara",0
"output_2084.jpeg",-29.536446,114.965157,8,0,52,0,0,0,60,0,"Towed","Dongara",0
"output_2085.jpeg",-29.536486,114.96514,4,0,60,0,0,0,64,0,"Towed","Dongara",0
"output_2086.jpeg",-29.536529,114.96514,0,0,80,0,0,0,80,0,"Towed","Dongara",0
"output_2087.jpeg",-29.536567,114.965135,0,0,92,0,0,0,92,0,"Towed","Dongara",0
"output_2088.jpeg",-29.536619,114.965127,0,0,72,0,0,0,72,0,"Towed","Dongara",0
"output_2089.jpeg",-29.536669,114.965123,0,0,92,0,0,0,92,0,"Towed","Dongara",0
"output_2090.jpeg",-29.536719,114.965108,56,0,24,0,0,0,80,0,"Towed","Dongara",0
"output_2091.jpeg",-29.536764,114.965103,16,0,48,0,0,4,64,0,"Towed","Dongara",0
"output_2092.jpeg",-29.536809,114.965082,84,0,4,0,0,0,88,0,"Towed","Dongara",0
"output_2093.jpeg",-29.536854,114.965068,92,0,8,0,0,0,100,0,"Towed","Dongara",0
"output_2094.jpeg",-29.536896,114.965057,60,0,12,0,0,0,72,0,"Towed","Dongara",0
"output_2095.jpeg",-29.536937,114.965057,4,0,4,0,0,0,8,0,"Towed","Dongara",0
"output_2096.jpeg",-29.536981,114.965048,24,0,20,0,0,12,44,0,"Towed","Dongara",0
"output_2097.jpeg",-29.537032,114.965037,20,0,68,0,0,0,88,0,"Towed","Dongara",0
"output_2098.jpeg",-29.537082,114.965022,16,0,68,0,0,0,84,0,"Towed","Dongara",0
"output_2099.jpeg",-29.537126,114.965013,80,0,0,0,0,0,80,0,"Towed","Dongara",0
"output_2100.jpeg",-29.537179,114.964992,52,0,8,0,0,0,60,0,"Towed","Dongara",0
"output_2101.jpeg",-29.537222,114.964985,72,0,4,0,0,0,76,0,"Towed","Dongara",0
"output_2102.jpeg",-29.537284,114.964967,40,0,48,0,4,0,88,0,"Towed","Dongara",0
"output_2103.jpeg",-29.537334,114.964955,91.31,0,4.35,0,0,0,95.66,0,"Towed","Dongara",0
"output_2104.jpeg",-29.537384,114.964935,68,0,24,0,0,0,92,0,"Towed","Dongara",2.605802702
"output_2105.jpeg",-29.537434,114.964922,40,0,28,0,0,0,68,0,"Towed","Dongara",0
"output_2106.jpeg",-29.537489,114.964905,4,0,92,0,0,0,96,0,"Towed","Dongara",0
"output_2107.jpeg",-29.537539,114.96489,4,0,88,0,0,0,92,0,"Towed","Dongara",0
"output_2108.jpeg",-29.537581,114.964877,36,0,40,0,12,0,76,0,"Towed","Dongara",0
"output_2109.jpeg",-29.537621,114.964867,16,0,76,0,0,0,92,0,"Towed","Dongara",0
"output_2110.jpeg",-29.537659,114.96486,0,0,96,0,0,0,96,0,"Towed","Dongara",0
"output_2111.jpeg",-29.537704,114.964848,4,0,92,0,0,0,96,0,"Towed","Dongara",0
"output_2112.jpeg",-29.537751,114.964835,0,0,88,0,0,0,88,0,"Towed","Dongara",0
"output_2113.jpeg",-29.537801,114.964818,0,0,92,0,0,0,92,0,"Towed","Dongara",0
"output_2114.jpeg",-29.537831,114.964803,0,0,84,0,0,0,84,0,"Towed","Dongara",0
"output_2335.jpeg",-29.552829,114.945385,84,0,16,0,0,0,100,0,"Towed","Dongara",0
"output_2336.jpeg",-29.552784,114.945382,64,0,32,0,0,0,96,0,"Towed","Dongara",0
"output_2337.jpeg",-29.552744,114.945382,80,0,16,0,0,0,96,0,"Towed","Dongara",0
"output_2338.jpeg",-29.552709,114.945382,32,0,40,0,28,0,72,0,"Towed","Dongara",0
"output_2339.jpeg",-29.552666,114.945372,12,0,84,0,0,0,96,0,"Towed","Dongara",0
"output_2340.jpeg",-29.552616,114.94538,0,0,56,0,0,0,56,0,"Towed","Dongara",0
"output_2341.jpeg",-29.552567,114.945387,0,0,84,0,0,0,84,0,"Towed","Dongara",0
"output_2342.jpeg",-29.552522,114.945405,12,0,60,0,0,24,72,0,"Towed","Dongara",0
"output_2343.jpeg",-29.552462,114.945428,92,0,0,0,0,8,92,0,"Towed","Dongara",0
"output_2344.jpeg",-29.552417,114.945458,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2345.jpeg",-29.552376,114.945503,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2346.jpeg",-29.552336,114.945563,0,0,92,0,0,0,92,0,"Towed","Dongara",0
"output_2347.jpeg",-29.552289,114.94562,0,0,64,0,0,0,64,0,"Towed","Dongara",0
"output_2348.jpeg",-29.552237,114.945652,36,0,44,0,0,0,80,0,"Towed","Dongara",0
"output_2349.jpeg",-29.552177,114.945683,32,0,40,0,0,0,72,0,"Towed","Dongara",0
"output_2350.jpeg",-29.552116,114.945695,12,0,36,0,0,0,48,0,"Towed","Dongara",0
"output_2351.jpeg",-29.552062,114.945695,0,56,40,0,0,0,40,0,"Towed","Dongara",0
"output_2352.jpeg",-29.551999,114.945707,0,0,72,0,0,0,72,0,"Towed","Dongara",0
"output_2353.jpeg",-29.551947,114.945705,4,0,76,0,0,0,80,0,"Towed","Dongara",0
"output_2354.jpeg",-29.551889,114.945723,20,0,56,0,0,0,76,0,"Towed","Dongara",0
"output_2355.jpeg",-29.551846,114.94574,40,0,28,0,0,0,68,0,"Towed","Dongara",0
"output_2356.jpeg",-29.551797,114.945747,48,0,4,0,0,0,52,0,"Towed","Dongara",0
"output_2357.jpeg",-29.551741,114.945767,4.35,0,47.83,0,0,0,52.18,0,"Towed","Dongara",0
"output_2358.jpeg",-29.551692,114.945773,0,0,48,0,0,0,48,0,"Towed","Dongara",0
"output_2359.jpeg",-29.551639,114.945787,0,0,28,0,0,0,28,0,"Towed","Dongara",0
"output_2360.jpeg",-29.551594,114.945822,0,0,24,0,0,0,24,0,"Towed","Dongara",0
"output_2361.jpeg",-29.551544,114.945835,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2362.jpeg",-29.551501,114.945867,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2363.jpeg",-29.551467,114.945882,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2364.jpeg",-29.551441,114.94589,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2365.jpeg",-29.551414,114.9459,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2366.jpeg",-29.551387,114.945912,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2367.jpeg",-29.551347,114.945897,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2368.jpeg",-29.551294,114.945902,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2369.jpeg",-29.551246,114.9459,0,0,36,0,0,0,36,0,"Towed","Dongara",0
"output_2370.jpeg",-29.551197,114.94593,0,0,48,0,0,0,48,0,"Towed","Dongara",0
"output_2371.jpeg",-29.551157,114.945977,0,0,12,0,0,0,12,0,"Towed","Dongara",0
"output_2372.jpeg",-29.551101,114.946028,0,0,60,0,0,0,60,0,"Towed","Dongara",0
"output_2373.jpeg",-29.551057,114.946073,0,0,28,0,0,0,28,0,"Towed","Dongara",0
"output_2374.jpeg",-29.551011,114.94612,0,0,68,0,0,0,68,0,"Towed","Dongara",0
"output_2375.jpeg",-29.550962,114.94615,4,0,88,0,0,0,92,0,"Towed","Dongara",0
"output_2376.jpeg",-29.550914,114.946173,28,0,28,0,0,0,56,0,"Towed","Dongara",0
"output_2377.jpeg",-29.550864,114.946197,16,0,76,0,0,0,92,0,"Towed","Dongara",0
"output_2378.jpeg",-29.550824,114.946212,40,0,52,0,0,0,92,0,"Towed","Dongara",0
"output_2379.jpeg",-29.550784,114.946227,12,0,80,0,0,0,92,0,"Towed","Dongara",0
"output_2380.jpeg",-29.550737,114.946225,4,0,72,0,0,0,76,0,"Towed","Dongara",0
"output_2381.jpeg",-29.550692,114.94622,16,0,20,0,0,0,36,0,"Towed","Dongara",0
"output_2382.jpeg",-29.550647,114.946212,8,0,0,0,0,0,8,0,"Towed","Dongara",0
"output_2383.jpeg",-29.550584,114.946215,0,0,28,0,0,0,28,0,"Towed","Dongara",0
"output_2384.jpeg",-29.550539,114.94622,0,0,4,0,0,0,4,0,"Towed","Dongara",0
"output_2385.jpeg",-29.550487,114.94625,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2386.jpeg",-29.550441,114.946277,0,0,20,0,0,0,20,0,"Towed","Dongara",0
"output_2387.jpeg",-29.550396,114.946303,0,0,76,0,0,0,76,0,"Towed","Dongara",0
"output_2388.jpeg",-29.550347,114.946338,0,0,32,0,0,0,32,0,"Towed","Dongara",0
"output_2389.jpeg",-29.550292,114.94636,0,0,32,0,0,0,32,0,"Towed","Dongara",0
"output_2390.jpeg",-29.550231,114.946387,0,0,44,0,0,0,44,0,"Towed","Dongara",0
"output_2391.jpeg",-29.550174,114.946397,8,0,40,0,0,0,48,0,"Towed","Dongara",0
"output_2392.jpeg",-29.550116,114.946423,0,0,36,0,0,0,36,0,"Towed","Dongara",0
"output_2393.jpeg",-29.550069,114.946423,0,0,36,0,0,0,36,0,"Towed","Dongara",0
"output_2394.jpeg",-29.550014,114.946432,4,0,36,0,0,0,40,0,"Towed","Dongara",0
"output_2395.jpeg",-29.549959,114.946437,0,100,0,0,0,0,0,0,"Towed","Dongara",0
"output_2396.jpeg",-29.549917,114.946428,24,0,0,0,0,0,24,0,"Towed","Dongara",0
"output_2397.jpeg",-29.549859,114.946445,4,0,0,0,0,0,4,0,"Towed","Dongara",0
"output_2398.jpeg",-29.549802,114.946458,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2399.jpeg",-29.549749,114.946468,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2400.jpeg",-29.549689,114.946475,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2401.jpeg",-29.549641,114.94647,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2402.jpeg",-29.549586,114.946472,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2403.jpeg",-29.549534,114.946482,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2404.jpeg",-29.549487,114.946487,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2405.jpeg",-29.549442,114.946492,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2406.jpeg",-29.549397,114.9465,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2407.jpeg",-29.549357,114.946498,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2408.jpeg",-29.549314,114.94651,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2409.jpeg",-29.549271,114.946527,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2410.jpeg",-29.549221,114.946545,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2411.jpeg",-29.549174,114.94657,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2412.jpeg",-29.549131,114.946585,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2413.jpeg",-29.549071,114.946607,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2414.jpeg",-29.549024,114.9466,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2415.jpeg",-29.548957,114.946625,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2416.jpeg",-29.548896,114.946623,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2417.jpeg",-29.548831,114.946633,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2418.jpeg",-29.548764,114.946643,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2419.jpeg",-29.548712,114.946655,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2420.jpeg",-29.548664,114.94669,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2421.jpeg",-29.548619,114.946707,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2422.jpeg",-29.548554,114.946737,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2423.jpeg",-29.548499,114.946762,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2424.jpeg",-29.548439,114.946792,0,96,0,0,0,0,0,0,"Towed","Dongara",0
"output_2425.jpeg",-29.548387,114.946818,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2426.jpeg",-29.548341,114.946827,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2427.jpeg",-29.548292,114.946843,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2428.jpeg",-29.548237,114.946853,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2429.jpeg",-29.548174,114.946862,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2430.jpeg",-29.548112,114.94688,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2431.jpeg",-29.548052,114.946895,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2432.jpeg",-29.547997,114.946908,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2433.jpeg",-29.547934,114.946927,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2434.jpeg",-29.547882,114.946943,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2435.jpeg",-29.547836,114.946953,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2436.jpeg",-29.547772,114.94697,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2437.jpeg",-29.547722,114.946968,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_2438.jpeg",-29.547677,114.94698,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_2439.jpeg",-29.547616,114.946985,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2440.jpeg",-29.547559,114.946992,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2441.jpeg",-29.547507,114.947007,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2442.jpeg",-29.547451,114.947032,0,0,0,0,0,28,0,0,"Towed","Dongara",0
"output_2443.jpeg",-29.547407,114.947038,0,0,0,0,0,24,0,0,"Towed","Dongara",0
"output_2444.jpeg",-29.547351,114.947057,0,0,0,0,0,60,0,0,"Towed","Dongara",0
"output_2445.jpeg",-29.547294,114.947058,0,0,0,0,0,32,0,0,"Towed","Dongara",0
"output_2446.jpeg",-29.547227,114.947073,0,0,0,0,0,40,0,0,"Towed","Dongara",0
"output_2447.jpeg",-29.547172,114.947097,0,0,0,0,0,72,0,0,"Towed","Dongara",0
"output_2448.jpeg",-29.547119,114.947122,0,0,0,0,0,72,0,0,"Towed","Dongara",0
"output_2449.jpeg",-29.547066,114.94714,0,0,0,0,0,68,0,0,"Towed","Dongara",0
"output_2450.jpeg",-29.547011,114.947167,0,0,0,0,0,48,0,0,"Towed","Dongara",0
"output_2451.jpeg",-29.546957,114.947188,0,0,0,0,0,68,0,0,"Towed","Dongara",0
"output_2452.jpeg",-29.546916,114.947197,0,0,0,0,0,52,0,0,"Towed","Dongara",0
"output_2453.jpeg",-29.546856,114.947217,0,0,0,0,0,68,0,0,"Towed","Dongara",0
"output_2454.jpeg",-29.546814,114.947225,0,28,0,0,0,72,0,0,"Towed","Dongara",0
"output_2455.jpeg",-29.546754,114.947237,0,0,0,0,0,52,0,0,"Towed","Dongara",0
"output_2456.jpeg",-29.546706,114.947245,0,0,0,0,0,28,0,0,"Towed","Dongara",0
"output_2457.jpeg",-29.546652,114.947253,0,0,0,0,0,44,0,0,"Towed","Dongara",0
"output_2458.jpeg",-29.546594,114.947258,0,0,0,0,0,44,0,0,"Towed","Dongara",0
"output_2459.jpeg",-29.546532,114.94727,0,0,0,0,0,24,0,0,"Towed","Dongara",0
"output_2460.jpeg",-29.546472,114.947267,0,0,0,0,0,28,0,0,"Towed","Dongara",0
"output_2461.jpeg",-29.546411,114.947272,0,0,0,0,0,16,0,0,"Towed","Dongara",0
"output_2462.jpeg",-29.546344,114.947277,0,0,0,0,0,60,0,0,"Towed","Dongara",0
"output_2463.jpeg",-29.546289,114.947287,0,0,0,0,0,56,0,0,"Towed","Dongara",0
"output_2464.jpeg",-29.546217,114.947308,0,0,0,0,0,72,0,0,"Towed","Dongara",0
"output_2465.jpeg",-29.546161,114.94733,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_2466.jpeg",-29.546107,114.947355,0,0,0,0,0,84,0,0,"Towed","Dongara",0
"output_2467.jpeg",-29.546054,114.947373,0,0,0,0,0,48,0,0,"Towed","Dongara",0
"output_2468.jpeg",-29.545984,114.947392,0,0,0,0,0,36,0,0,"Towed","Dongara",0
"output_2469.jpeg",-29.545917,114.947407,0,0,0,0,0,64,0,0,"Towed","Dongara",0
"output_2470.jpeg",-29.545844,114.94741,0,0,60,0,0,36,60,0,"Towed","Dongara",0
"output_2471.jpeg",-29.545784,114.947418,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2472.jpeg",-29.545739,114.947418,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2473.jpeg",-29.545702,114.947423,40,0,12,0,0,0,52,0,"Towed","Dongara",0
"output_2474.jpeg",-29.545666,114.94743,0,0,64,0,0,0,64,0,"Towed","Dongara",0
"output_2475.jpeg",-29.545621,114.947433,0,0,64,0,4,0,64,0,"Towed","Dongara",0
"output_2476.jpeg",-29.545586,114.947437,4,0,76,0,0,0,80,0,"Towed","Dongara",0
"output_2477.jpeg",-29.545549,114.947452,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_2478.jpeg",-29.545509,114.94745,24,0,76,0,0,0,100,0,"Towed","Dongara",0
"output_2479.jpeg",-29.545449,114.94746,20,0,32,0,0,0,52,0,"Towed","Dongara",0
"output_2480.jpeg",-29.545406,114.947473,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2481.jpeg",-29.545357,114.947505,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_2482.jpeg",-29.545311,114.94753,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_2483.jpeg",-29.545271,114.947542,8,0,80,0,0,0,88,0,"Towed","Dongara",0
"output_2484.jpeg",-29.545241,114.947565,0,0,84,0,0,0,84,0,"Towed","Dongara",0
"output_2485.jpeg",-29.545192,114.947587,0,0,36,0,0,24,36,0,"Towed","Dongara",0
